OGLE-LMC-T2CEP-155 16.835 17.702   6.8977377 0.0001856  2164.31419  0.132  0.126 0.219  0.056 1.352
OGLE-LMC-T2CEP-156 15.941 17.002  15.3865517 0.0004830  2166.17409  0.871  0.118 0.501  0.066 2.956
OGLE-LMC-T2CEP-157 16.045 17.050  14.3346466 0.0003473  2181.19312  0.791  0.137 1.044  0.109 2.153
OGLE-LMC-T2CEP-158 16.687 17.594   7.1391626 0.0002013  2182.42386  0.123  0.160 0.083  0.000   -  
OGLE-LMC-T2CEP-159 16.805 17.769   6.6255696 0.0003411  2182.53772  0.070  0.100 6.157  0.000   -  
OGLE-LMC-T2CEP-160 17.743 18.453   1.7566714 0.0000034  2186.81135  0.551  0.316 4.844  0.209 2.150
OGLE-LMC-T2CEP-161 16.042 17.017   8.5323817 0.0002919  2180.25303  0.098  0.134 0.950  0.004   -  
OGLE-LMC-T2CEP-162 15.112 16.200  30.3941483 0.0023465   706.20990  0.790  0.160 5.924  0.049 5.695
OGLE-LMC-T2CEP-163 17.705 18.306   1.6936066 0.0000039  2187.22106  0.405  0.144 5.205  0.177 2.317
OGLE-LMC-T2CEP-164 15.996 16.933   8.4953214 0.0001010   726.26744  0.216  0.200 5.978  0.079 5.906
OGLE-LMC-T2CEP-165 18.761 19.723   1.2408330 0.0000050  2187.68339  0.633  0.259 4.421  0.114 4.104
OGLE-LMC-T2CEP-166 16.927 17.696   2.1105987 0.0000061  2186.16694  0.267  0.130 5.177  0.118 2.957
OGLE-LMC-T2CEP-167 17.781 18.597   2.3118238 0.0000096  2187.14839  0.549  0.207 5.420  0.071 3.792
OGLE-LMC-T2CEP-168 15.807 16.766  15.6983850 0.0003450  2174.42738  0.773  0.064 1.567  0.077 2.557
OGLE-LMC-T2CEP-169 14.699 15.651  30.9555642 0.0036413  2173.38838  0.766  0.206 6.004  0.096 5.475
OGLE-LMC-T2CEP-170 16.703    -     7.6829062 0.0004639  2181.19087  0.156  0.113 0.407  0.069 1.781
OGLE-LMC-T2CEP-171 17.824 18.512   1.5547492 0.0000031   726.82805  0.273  0.035 2.635  0.175 1.667
OGLE-LMC-T2CEP-172 16.373 17.444  11.2207604 0.0001750   719.99639  0.275  0.116 1.569  0.058 2.207
OGLE-LMC-T2CEP-173 18.416 20.149   4.1478811 0.0000272   724.81727  0.554  0.389 5.458  0.162 4.333
OGLE-LMC-T2CEP-174 13.693 14.457  46.8189562 0.0243971  2166.79927  0.275  0.080 6.156  0.042 0.234
OGLE-LMC-T2CEP-175 16.388 17.317   9.3256014 0.0002792  2186.79912  0.155  0.142 1.128  0.029 1.451
OGLE-LMC-T2CEP-176 16.438 17.332   7.9896001 0.0002311  2187.22582  0.153  0.136 0.642  0.034 0.714
OGLE-LMC-T2CEP-177 16.132 17.240  15.0359027 0.0005109  2178.31837  0.772  0.082 1.092  0.095 2.593
OGLE-LMC-T2CEP-178 16.326 17.406  12.2123667 0.0005205   726.43160  0.293  0.073 1.820  0.078 1.690
OGLE-LMC-T2CEP-179 16.744 17.805   8.0500650 0.0002845  2185.44813  0.158  0.140 0.442  0.000   -  
OGLE-LMC-T2CEP-180 14.502 15.303  30.9963145 0.0061489  2178.20791  0.461  0.235 5.797  0.089 4.533
OGLE-LMC-T2CEP-181 16.193 16.972   7.2125323 0.0001509   724.38026  0.139  0.046 4.345  0.039 4.965
OGLE-LMC-T2CEP-182 16.312 17.265   8.2264194 0.0002145  2188.39082  0.486  0.159 5.777  0.050 5.055
OGLE-LMC-T2CEP-183 17.293 18.600   6.5096275 0.0002305  2183.46556  0.120  0.143 6.160  0.005   -  
OGLE-LMC-T2CEP-184 16.379 17.670  14.8404415 0.0004515  2175.10831  0.613  0.082 2.273  0.086 2.772
OGLE-LMC-T2CEP-185 14.534 15.682  12.6884408 0.0004653  2179.36928  0.141  0.175 2.579  0.144 1.887
OGLE-LMC-T2CEP-186 15.880 16.931  16.3615724 0.0006184  2176.28960  0.803  0.031 1.362  0.066 3.130
OGLE-LMC-T2CEP-187 17.683 18.538   2.4044862 0.0000060  2185.87911  0.707  0.362 5.096  0.207 3.515
OGLE-LMC-T2CEP-188 18.007 18.531   1.0493152 0.0000018  2186.97118  0.592  0.343 4.645  0.091 2.551
OGLE-LMC-T2CEP-189 18.037 18.680   1.3076475 0.0000033  2186.96771  0.596  0.277 4.554  0.053 4.741
